"title";"videoTitle";"movieID";"country";"bookmark";"duration";"date";"deviceType";"dateStr";"index";"topNodeId";"series";"seriesTitle";"seasonDescriptor";"episodeTitle";"estRating"
"Season 3: ""Angry, Young and Man""";"Angry, Young and Man";"81025706";"DE";"27";"3508";"1566717140226";"1222";"8/25/19";"556";"80117470";"80117470";"13 Reasons Why";"Season 3";"Angry, Young and Man";"46"
"Season 1: ""Fried Chicken""";"Fried Chicken";"80191118";"RU";"11";"3303";"1566684708948";"1222";"8/24/19";"557";"80170368";"80170368";"Ugly Delicious";"Season 1";"Fried Chicken";"26"
"Aziz Ansari: RIGHT NOW";"Aziz Ansari: RIGHT NOW";"81098589";"RU";"551";"3928";"1566684101033";"1222";"8/24/19";"558";"81098589";;;;;"26"
"Neal Brennan: 3 Mics";"Neal Brennan: 3 Mics";"80117452";"RU";"449";"3940";"1566683633348";"1222";"8/24/19";"559";"80117452";;;;;"46"
"Season 3: ""The Good Person Is Indistinguishable from the Bad""";"The Good Person Is Indistinguishable from the Bad";"81025705";"DE";"3446";"3604";"1566662531622";"1222";"8/24/19";"560";"80117470";"80117470";"13 Reasons Why";"Season 3";"The Good Person Is Indistinguishable from the Bad";"46"
"Season 3: ""If You're Breathing, You're a Liar""";"If You're Breathing, You're a Liar";"81025704";"DE";"3287";"3457";"1566648916240";"1222";"8/24/19";"561";"80117470";"80117470";"13 Reasons Why";"Season 3";"If You're Breathing, You're a Liar";"46"
"Season 3: ""Yeah. I'm the New Girl""";"Yeah. I'm the New Girl";"80216267";"DE";"3220";"3385";"1566648894309";"1222";"8/24/19";"562";"80117470";"80117470";"13 Reasons Why";"Season 3";"Yeah. I'm the New Girl";"46"
"Simon Amstell: Set Free";"Simon Amstell: Set Free";"81045860";"DE";"2534";"3102";"1566382074097";"1222";"8/21/19";"563";"81045860";;;;;"21"
"Season 1: ""Pilot""";"Pilot";"80036606";"CH";"7";"3600";"1566320418284";"1222";"8/20/19";"564";"70285783";"70285783";"The Bridge";"Season 1";"Pilot";"30"
"Season 2: ""Episode 9""";"Episode 9";"81083763";"CH";"4268";"4436";"1566309002484";"1434";"8/20/19";"565";"80114855";"80114855";"MINDHUNTER";"Season 2";"Episode 9";"48"
"Season 2: ""Episode 8""";"Episode 8";"80226469";"CH";"3035";"3203";"1566303978724";"1434";"8/20/19";"566";"80114855";"80114855";"MINDHUNTER";"Season 2";"Episode 8";"48"
"Season 2: ""Episode 7""";"Episode 7";"80226468";"CH";"3352";"3518";"1566285559381";"1978";"8/20/19";"567";"80114855";"80114855";"MINDHUNTER";"Season 2";"Episode 7";"48"
"Season 2: ""Episode 6""";"Episode 6";"80226467";"CH";"3374";"3544";"1566246883980";"1978";"8/19/19";"568";"80114855";"80114855";"MINDHUNTER";"Season 2";"Episode 6";"48"
"Season 2: ""Episode 5""";"Episode 5";"80226466";"CH";"4161";"4324";"1566238846518";"1978";"8/19/19";"569";"80114855";"80114855";"MINDHUNTER";"Season 2";"Episode 5";"48"
"Limited Series: ""Submersion""";"Submersion";"80149274";"RU";"2";"2973";"1566160869333";"1222";"8/18/19";"570";"80063867";"80063867";"The Family";"Limited Series";"Submersion";"26"
"Season 2: ""Episode 4""";"Episode 4";"80226465";"CH";"2913";"3079";"1566153613758";"1222";"8/18/19";"571";"80114855";"80114855";"MINDHUNTER";"Season 2";"Episode 4";"48"
"Season 2: ""Episode 3""";"Episode 3";"80226464";"DE";"3463";"3646";"1566069360469";"1434";"8/17/19";"572";"80114855";"80114855";"MINDHUNTER";"Season 2";"Episode 3";"48"
"Season 2: ""Episode 2""";"Episode 2";"80226463";"DE";"2636";"2815";"1566017981796";"1434";"8/17/19";"573";"80114855";"80114855";"MINDHUNTER";"Season 2";"Episode 2";"48"
"Season 2: ""Episode 1""";"Episode 1";"80175048";"DE";"2739";"2921";"1566009307310";"1222";"8/17/19";"574";"80114855";"80114855";"MINDHUNTER";"Season 2";"Episode 1";"48"
"Season 3: ""A Very GLOW Christmas""";"A Very GLOW Christmas";"81026596";"DE";"2385";"2492";"1565812631183";"1222";"8/14/19";"575";"80114988";"80114988";"GLOW";"Season 3";"A Very GLOW Christmas";"42"
"Season 3: ""The Libertines""";"The Libertines";"81026595";"DE";"2203";"2310";"1565728065477";"1222";"8/13/19";"576";"80114988";"80114988";"GLOW";"Season 3";"The Libertines";"42"
"""Chapter One: The Vanishing Of Will Byers""";"Chapter One: The Vanishing Of Will Byers";"80077368";"RU";"2";"2931";"1565688887531";"1222";"8/13/19";"577";"80057281";"80057281";"Stranger Things";"Stranger Things";"Chapter One: The Vanishing Of Will Byers";"44"
"Season 3: ""Keep Ridin'""";"Keep Ridin'";"81026594";"DE";"1587";"1694";"1565640497322";"1222";"8/12/19";"578";"80114988";"80114988";"GLOW";"Season 3";"Keep Ridin'";"42"
"Season 3: ""Hollywood Homecoming""";"Hollywood Homecoming";"81026593";"DE";"2056";"2164";"1565634507084";"1222";"8/12/19";"579";"80114988";"80114988";"GLOW";"Season 3";"Hollywood Homecoming";"42"
"Season 3: ""Outward Bound""";"Outward Bound";"81026592";"DE";"2441";"2548";"1565617876436";"1222";"8/12/19";"580";"80114988";"80114988";"GLOW";"Season 3";"Outward Bound";"42"
"Season 3: ""Freaky Tuesday""";"Freaky Tuesday";"81026591";"DE";"1956";"2064";"1565595741199";"1222";"8/12/19";"581";"80114988";"80114988";"GLOW";"Season 3";"Freaky Tuesday";"42"
"Season 3: ""Say Yes""";"Say Yes";"81026590";"DE";"1989";"2096";"1565424282649";"1222";"8/10/19";"582";"80114988";"80114988";"GLOW";"Season 3";"Say Yes";"42"
"Season 3: ""Desert Pollen""";"Desert Pollen";"81026589";"DE";"2108";"2214";"1565422678840";"1222";"8/10/19";"583";"80114988";"80114988";"GLOW";"Season 3";"Desert Pollen";"42"
"Season 3: ""Hot Tub Club""";"Hot Tub Club";"81026588";"DE";"1867";"1974";"1565383993137";"1222";"8/9/19";"584";"80114988";"80114988";"GLOW";"Season 3";"Hot Tub Club";"42"
"Season 3: ""Up, Up, Up""";"Up, Up, Up";"80244951";"DE";"1987";"2056";"1565381699457";"1222";"8/9/19";"585";"80114988";"80114988";"GLOW";"Season 3";"Up, Up, Up";"42"
"Dirty Dancing";"Dirty Dancing";"445386";"DE";"1644";"6000";"1565377215299";"1222";"8/9/19";"586";"445386";;;;;"30"
"Season 7: ""Here's Where We Get Off""";"Here's Where We Get Off";"81023354";"DE";"5308";"5391";"1565354025753";"1222";"8/9/19";"587";"70242311";"70242311";"Orange Is the New Black";"Season 7";"Here's Where We Get Off";"48"
"Season 7: ""The Big House""";"The Big House";"81023353";"DE";"4399";"4549";"1565337540475";"1222";"8/9/19";"588";"70242311";"70242311";"Orange Is the New Black";"Season 7";"The Big House";"48"
"Season 7: ""God Bless America""";"God Bless America";"81023352";"DE";"3528";"3674";"1565209138601";"1222";"8/7/19";"589";"70242311";"70242311";"Orange Is the New Black";"Season 7";"God Bless America";"48"
"Season 7: ""The Thirteenth""";"The Thirteenth";"81023299";"DE";"3509";"3658";"1565203085950";"1222";"8/7/19";"590";"70242311";"70242311";"Orange Is the New Black";"Season 7";"The Thirteenth";"48"
"Season 7: ""The Hidey Hole""";"The Hidey Hole";"81023298";"DE";"3486";"3630";"1565189002997";"1222";"8/7/19";"591";"70242311";"70242311";"Orange Is the New Black";"Season 7";"The Hidey Hole";"48"
"Season 7: ""Baker's Dozen""";"Baker's Dozen";"81023297";"DE";"3529";"3676";"1565041081301";"1222";"8/5/19";"592";"70242311";"70242311";"Orange Is the New Black";"Season 7";"Baker's Dozen";"48"
"Season 7: ""Me as Well""";"Me as Well";"81023296";"DE";"3519";"3668";"1564936379164";"1222";"8/4/19";"593";"70242311";"70242311";"Orange Is the New Black";"Season 7";"Me as Well";"48"
"Season 7: ""Trapped in an Elevator""";"Trapped in an Elevator";"81023295";"DE";"3485";"3630";"1564864808833";"1222";"8/3/19";"594";"70242311";"70242311";"Orange Is the New Black";"Season 7";"Trapped in an Elevator";"48"
"Season 7: ""Minority Deport""";"Minority Deport";"81023294";"DE";"3527";"3674";"1564396101810";"1434";"7/29/19";"595";"70242311";"70242311";"Orange Is the New Black";"Season 7";"Minority Deport";"48"
"Season 7: ""How to Do Life""";"How to Do Life";"81023292";"DE";"3180";"3666";"1564383114557";"1434";"7/29/19";"596";"70242311";"70242311";"Orange Is the New Black";"Season 7";"How to Do Life";"48"
"Season 7: ""And Brown Is the New Orange""";"And Brown Is the New Orange";"81023291";"RU";"3514";"3662";"1564371856861";"1434";"7/29/19";"597";"70242311";"70242311";"Orange Is the New Black";"Season 7";"And Brown Is the New Orange";"48"
"Season 7: ""Just Desserts""";"Just Desserts";"81022527";"RU";"3252";"3395";"1564141925101";"1434";"7/26/19";"598";"70242311";"70242311";"Orange Is the New Black";"Season 7";"Just Desserts";"48"
"Season 7: ""Beginning of the End""";"Beginning of the End";"80223932";"DE";"3182";"3327";"1564135550258";"1434";"7/26/19";"599";"70242311";"70242311";"Orange Is the New Black";"Season 7";"Beginning of the End";"48"
"Stranger Things 3: ""Chapter Eight: The Battle of Starcourt""";"Chapter Eight: The Battle of Starcourt";"80222779";"DE";"4315";"4665";"1563825404555";"1222";"7/22/19";"600";"80057281";"80057281";"Stranger Things";"Stranger Things 3";"Chapter Eight: The Battle of Starcourt";"44"
"Stranger Things 3: ""Chapter Seven: The Bite""";"Chapter Seven: The Bite";"80222778";"DE";"3101";"3311";"1563720885600";"1222";"7/21/19";"601";"80057281";"80057281";"Stranger Things";"Stranger Things 3";"Chapter Seven: The Bite";"44"
"Stranger Things 3: ""Chapter Six: E Pluribus Unum""";"Chapter Six: E Pluribus Unum";"80222777";"DE";"3373";"3584";"1563693923361";"1222";"7/21/19";"602";"80057281";"80057281";"Stranger Things";"Stranger Things 3";"Chapter Six: E Pluribus Unum";"44"
"Sex and the City: The Movie";"Sex and the City: The Movie";"70084801";"DE";"0";"8708";"1563653661694";"1222";"7/20/19";"603";"70084801";;;;;"32"
"Magic Mike";"Magic Mike";"70228101";"DE";"0";"6637";"1563653639644";"1222";"7/20/19";"604";"70228101";;;;;"27"
"Dumplin'";"Dumplin'";"80201490";"DE";"2";"6626";"1563653575265";"1222";"7/20/19";"605";"80201490";;;;;"27"
"Season 2: ""King""";"King";"81011926";"DE";"2473";"2560";"1563648066695";"1222";"7/20/19";"606";"80177342";"80177342";"Good Girls";"Season 2";"King";"47"
"Season 2: ""Jeff""";"Jeff";"81011925";"DE";"2473";"2560";"1563569046165";"1222";"7/19/19";"607";"80177342";"80177342";"Good Girls";"Season 2";"Jeff";"47"
"Season 2: ""Hunting Season""";"Hunting Season";"81011924";"DE";"2487";"2578";"1563565401379";"1222";"7/19/19";"608";"80177342";"80177342";"Good Girls";"Season 2";"Hunting Season";"47"
"Season 2: ""This Land Is Your Land""";"This Land Is Your Land";"81002055";"DE";"2474";"2568";"1563561940874";"1222";"7/19/19";"609";"80177342";"80177342";"Good Girls";"Season 2";"This Land Is Your Land";"47"
"Season 2: ""One Last Time""";"One Last Time";"81002054";"DE";"2473";"2564";"1563533490876";"1222";"7/19/19";"610";"80177342";"80177342";"Good Girls";"Season 2";"One Last Time";"47"
"Season 2: ""Thelma and Louise""";"Thelma and Louise";"81002053";"DE";"2497";"2590";"1563392810467";"1222";"7/17/19";"611";"80177342";"80177342";"Good Girls";"Season 2";"Thelma and Louise";"47"
"Season 2: ""The Dubby""";"The Dubby";"81002052";"DE";"2396";"2484";"1563389633930";"1222";"7/17/19";"612";"80177342";"80177342";"Good Girls";"Season 2";"The Dubby";"47"
"Season 2: ""Take Off Your Pants""";"Take Off Your Pants";"81002051";"DE";"2389";"2478";"1563385894575";"1222";"7/17/19";"613";"80177342";"80177342";"Good Girls";"Season 2";"Take Off Your Pants";"47"
"Season 2: ""Everything Must Go""";"Everything Must Go";"81002050";"DE";"2503";"2522";"1563385880182";"1222";"7/17/19";"614";"80177342";"80177342";"Good Girls";"Season 2";"Everything Must Go";"47"
"Season 2: ""Pick Your Poison""";"Pick Your Poison";"81002049";"DE";"2493";"2580";"1563305823432";"1222";"7/16/19";"615";"80177342";"80177342";"Good Girls";"Season 2";"Pick Your Poison";"47"
"Season 2: ""You Have Reached the Voicemail of Leslie Peterson""";"You Have Reached the Voicemail of Leslie Peterson";"81002048";"DE";"2424";"2514";"1563301776221";"1222";"7/16/19";"616";"80177342";"80177342";"Good Girls";"Season 2";"You Have Reached the Voicemail of Leslie Peterson";"47"
"Stranger Things 3: ""Chapter One: Suzie, Do You Copy?""";"Chapter One: Suzie, Do You Copy?";"80186941";"DE";"2841";"3039";"1563224121847";"1222";"7/15/19";"617";"80057281";"80057281";"Stranger Things";"Stranger Things 3";"Chapter One: Suzie, Do You Copy?";"44"
"Season 2: ""Slow Down, Children at Play""";"Slow Down, Children at Play";"81002047";"DE";"2479";"2568";"1563138372171";"1222";"7/14/19";"618";"80177342";"80177342";"Good Girls";"Season 2";"Slow Down, Children at Play";"47"
"Season 2: ""I'd Rather Be Crafting""";"I'd Rather Be Crafting";"80225184";"DE";"2464";"2552";"1563135896955";"1222";"7/14/19";"619";"80177342";"80177342";"Good Girls";"Season 2";"I'd Rather Be Crafting";"47"
"Season 1: ""Remix""";"Remix";"80237066";"DE";"2483";"2604";"1563046951534";"1222";"7/13/19";"620";"80177342";"80177342";"Good Girls";"Season 1";"Remix";"47"
"Season 1: ""Summer of the Shark""";"Summer of the Shark";"80237065";"DE";"2511";"2608";"1563043901231";"1222";"7/13/19";"621";"80177342";"80177342";"Good Girls";"Season 1";"Summer of the Shark";"47"
"Season 1: ""Shutdown""";"Shutdown";"80191871";"DE";"2510";"2600";"1563041332563";"1222";"7/13/19";"622";"80177342";"80177342";"Good Girls";"Season 1";"Shutdown";"47"
"Season 1: ""Special Sauce""";"Special Sauce";"80191870";"DE";"2427";"2516";"1563033337853";"1222";"7/13/19";"623";"80177342";"80177342";"Good Girls";"Season 1";"Special Sauce";"47"
"Season 1: ""A View From the Top""";"A View From the Top";"80191869";"DE";"2485";"2576";"1563030789311";"1222";"7/13/19";"624";"80177342";"80177342";"Good Girls";"Season 1";"A View From the Top";"47"
"Season 1: ""Taking Care of Business""";"Taking Care of Business";"80191868";"DE";"2424";"2514";"1563028288994";"1222";"7/13/19";"625";"80177342";"80177342";"Good Girls";"Season 1";"Taking Care of Business";"47"
"Season 1: ""Atom Bomb""";"Atom Bomb";"80191867";"DE";"2502";"2594";"1562880020860";"1222";"7/11/19";"626";"80177342";"80177342";"Good Girls";"Season 1";"Atom Bomb";"47"
"Season 1: ""Borderline""";"Borderline";"80191866";"DE";"2498";"2588";"1562876568256";"1222";"7/11/19";"627";"80177342";"80177342";"Good Girls";"Season 1";"Borderline";"47"
"Season 1: ""Mo Money Mo Problems""";"Mo Money Mo Problems";"80191865";"DE";"2380";"2472";"1562871109209";"1222";"7/11/19";"628";"80177342";"80177342";"Good Girls";"Season 1";"Mo Money Mo Problems";"47"
"Season 1: ""Mirror Faces""";"Mirror Faces";"80997179";"DE";"1518";"1622";"1561482866451";"1222";"6/25/19";"629";"80230561";"80230561";"Trinkets";"Season 1";"Mirror Faces";"37"
"Season 1: ""When Christmas Was Christmas""";"When Christmas Was Christmas";"80231262";"DE";"1494";"2530";"1560718207996";"1222";"6/16/19";"630";"80177346";"80177346";"Happy!";"Season 1";"When Christmas Was Christmas";"32"
"Season 1: ""What Smiles Are For""";"What Smiles Are For";"80231261";"DE";"2492";"2536";"1560455047823";"1222";"6/13/19";"631";"80177346";"80177346";"Happy!";"Season 1";"What Smiles Are For";"32"
"Season 1: ""Saint Nick""";"Saint Nick";"80177435";"DE";"2623";"2669";"1560369044575";"1222";"6/12/19";"632";"80177346";"80177346";"Happy!";"Season 1";"Saint Nick";"32"
"Season 2: ""Open Marriage""";"Open Marriage";"80186914";"DE";"1762";"1866";"1560202801745";"1222";"6/10/19";"633";"80095699";"80095699";"Easy";"Season 2";"Open Marriage";"28"
"It's a Boy Girl Thing";"It's a Boy Girl Thing";"70094773";"DE";"748";"5700";"1560189575874";"1222";"6/10/19";"634";"70094773";;;;;"30"
"Season 2: ""Package Thief""";"Package Thief";"80186918";"DE";"461";"1617";"1560178873244";"1222";"6/10/19";"635";"80095699";"80095699";"Easy";"Season 2";"Package Thief";"28"
"Season 1: ""Hop Dreams""";"Hop Dreams";"80106608";"DE";"1555";"1644";"1560102268092";"1222";"6/9/19";"636";"80095699";"80095699";"Easy";"Season 1";"Hop Dreams";"28"
"Always Be My Maybe";"Always Be My Maybe";"80202874";"DE";"323";"6142";"1560101935198";"1222";"6/9/19";"637";"80202874";;;;;"27"
"Season 1: ""If You Are the Smartest One in the Room, You're in the Wrong Room""";"If You Are the Smartest One in the Room, You're in the Wrong Room";"80226518";"DE";"1685";"1748";"1560092546634";"1222";"6/9/19";"638";"80218448";"80218448";"How to Sell Drugs Online (Fast)";"Season 1";"If You Are the Smartest One in the Room, You're in the Wrong Room";"28"
"Season 1: ""Score Big or Don't Score at All""";"Score Big or Don't Score at All";"80226517";"DE";"1434";"1496";"1560077648834";"1222";"6/9/19";"639";"80218448";"80218448";"How to Sell Drugs Online (Fast)";"Season 1";"Score Big or Don't Score at All";"28"
"Season 1: ""If This is Reality, I'm Not Interested""";"If This is Reality, I'm Not Interested";"80226516";"DE";"1666";"1728";"1560011561409";"1222";"6/8/19";"640";"80218448";"80218448";"How to Sell Drugs Online (Fast)";"Season 1";"If This is Reality, I'm Not Interested";"28"
"Season 1: ""Failure is Not an Option""";"Failure is Not an Option";"80226515";"DE";"1644";"1706";"1559991112087";"1222";"6/8/19";"641";"80218448";"80218448";"How to Sell Drugs Online (Fast)";"Season 1";"Failure is Not an Option";"28"
"Season 1: ""Life's Not Fair, Get Used to It""";"Life's Not Fair, Get Used to It";"80226514";"DE";"1746";"1808";"1559925852632";"1222";"6/7/19";"642";"80218448";"80218448";"How to Sell Drugs Online (Fast)";"Season 1";"Life's Not Fair, Get Used to It";"28"
"Season 1: ""Nerd Today, Boss Tomorrow""";"Nerd Today, Boss Tomorrow";"80226513";"DE";"1895";"1954";"1559919347431";"1222";"6/7/19";"643";"80218448";"80218448";"How to Sell Drugs Online (Fast)";"Season 1";"Nerd Today, Boss Tomorrow";"28"
"Season 5: ""Rachel, Jack and Ashley Too""";"Rachel, Jack and Ashley Too";"80195725";"DE";"3924";"4038";"1559838391372";"1222";"6/6/19";"644";"70264888";"70264888";"Black Mirror";"Season 5";"Rachel, Jack and Ashley Too";"48"
"Season 5: ""Smithereens""";"Smithereens";"80195724";"DE";"4130";"4224";"1559770547856";"1222";"6/5/19";"645";"70264888";"70264888";"Black Mirror";"Season 5";"Smithereens";"48"
"Season 5: ""Striking Vipers""";"Striking Vipers";"80186674";"DE";"3623";"3720";"1559752187781";"1222";"6/5/19";"646";"70264888";"70264888";"Black Mirror";"Season 5";"Striking Vipers";"48"
"Season 4: ""Hang the DJ""";"Hang the DJ";"80131569";"DE";"2606";"3128";"1559732056361";"1222";"6/5/19";"647";"70264888";"70264888";"Black Mirror";"Season 4";"Hang the DJ";"48"
"Season 1: ""Chemistry Read""";"Chemistry Read";"80106606";"DE";"1513";"1603";"1559730299791";"1222";"6/5/19";"648";"80095699";"80095699";"Easy";"Season 1";"Chemistry Read";"28"
"Season 1: ""Utopia""";"Utopia";"80106605";"DE";"1510";"1599";"1559723594937";"1222";"6/5/19";"649";"80095699";"80095699";"Easy";"Season 1";"Utopia";"28"
"Season 1: ""Art and Life""";"Art and Life";"80106604";"DE";"1730";"1822";"1559683216659";"1222";"6/4/19";"650";"80095699";"80095699";"Easy";"Season 1";"Art and Life";"28"
"Season 1: ""Controlada""";"Controlada";"80106603";"DE";"1741";"1830";"1559679950460";"1222";"6/4/19";"651";"80095699";"80095699";"Easy";"Season 1";"Controlada";"28"
"Season 1: ""Episode 4""";"Episode 4";"80003011";"DE";"3468";"3510";"1559588027765";"1222";"6/3/19";"652";"80002479";"80002479";"Peaky Blinders";"Season 1";"Episode 4";"49"
"Season 1: ""Brewery Brothers""";"Brewery Brothers";"80106607";"DE";"1678";"1768";"1559576049641";"1434";"6/3/19";"653";"80095699";"80095699";"Easy";"Season 1";"Brewery Brothers";"28"
"Season 1: ""Vegan Cinderella""";"Vegan Cinderella";"80106602";"DE";"1602";"1692";"1559569117356";"1434";"6/3/19";"654";"80095699";"80095699";"Easy";"Season 1";"Vegan Cinderella";"28"
"Season 1: ""The F**king Study""";"The F**king Study";"80106601";"DE";"1532";"1619";"1559566155986";"1434";"6/3/19";"655";"80095699";"80095699";"Easy";"Season 1";"The F**king Study";"28"
"Season 1: ""BBQ""";"BBQ";"80191114";"PL";"1893";"2821";"1559149979106";"1434";"5/29/19";"656";"80170368";"80170368";"Ugly Delicious";"Season 1";"BBQ";"26"
"Season 1: ""Shrimp & Crawfish""";"Shrimp & Crawfish";"80191116";"PL";"2720";"2873";"1559136353610";"1434";"5/29/19";"657";"80170368";"80170368";"Ugly Delicious";"Season 1";"Shrimp & Crawfish";"26"
"Season 1: ""Chapter One: Cerebral LOLzy""";"Chapter One: Cerebral LOLzy";"81000312";"DE";"809";"857";"1557230164730";"1434";"5/7/19";"658";"80987458";"80987458";"Special";"Season 1";"Chapter One: Cerebral LOLzy";"25"
"Someone Great";"Someone Great";"80202920";"ES";"5269";"5541";"1557086313106";"1222";"5/5/19";"659";"80202920";;;;;"27"
"Season 1: ""Into The Woods""";"Into The Woods";"81021261";"ES";"751";"813";"1557002053481";"1222";"5/4/19";"660";"81004814";"81004814";"BONDING";"Season 1";"Into The Woods";"27"
"Season 1: ""Penguins""";"Penguins";"81021260";"ES";"782";"843";"1557000740169";"1222";"5/4/19";"661";"81004814";"81004814";"BONDING";"Season 1";"Penguins";"27"
"Season 1: ""Double Date""";"Double Date";"81021259";"ES";"905";"967";"1556986772457";"1434";"5/4/19";"662";"81004814";"81004814";"BONDING";"Season 1";"Double Date";"27"
"Season 1: ""Let's Get Physical""";"Let's Get Physical";"81021258";"ES";"842";"905";"1556952617261";"1434";"5/4/19";"663";"81004814";"81004814";"BONDING";"Season 1";"Let's Get Physical";"27"
"Season 1: ""The Past is Not Always Behind""";"The Past is Not Always Behind";"81021257";"ES";"980";"1039";"1556951636378";"1434";"5/4/19";"664";"81004814";"81004814";"BONDING";"Season 1";"The Past is Not Always Behind";"27"
"Season 1: ""Pete Shy""";"Pete Shy";"81021256";"ES";"976";"1037";"1556950659446";"1434";"5/4/19";"665";"81004814";"81004814";"BONDING";"Season 1";"Pete Shy";"27"
"Season 1: ""Old Friends, New Names""";"Old Friends, New Names";"81021255";"ES";"908";"969";"1556949744555";"1434";"5/4/19";"666";"81004814";"81004814";"BONDING";"Season 1";"Old Friends, New Names";"27"
"Season 1: ""Episode 3""";"Episode 3";"80003010";"DE";"3272";"3314";"1556693822253";"1434";"5/1/19";"667";"80002479";"80002479";"Peaky Blinders";"Season 1";"Episode 3";"49"
"Season 1: ""Episode 1""";"Episode 1";"80003008";"DE";"4";"3428";"1556473707279";"1222";"4/28/19";"668";"80002479";"80002479";"Peaky Blinders";"Season 1";"Episode 1";"49"
"The Perfect Date";"The Perfect Date";"81019888";"DE";"5091";"5443";"1555967942586";"1222";"4/22/19";"669";"81019888";;;;;"24"
"Season 1: ""Troubles""";"Troubles";"80190333";"DE";"2470";"2562";"1555019582411";"1222";"4/11/19";"670";"80189898";"80189898";"Osmosis";"Season 1";"Troubles";"25"
"Season 1: ""Soulmate""";"Soulmate";"80190332";"DE";"2423";"2514";"1554562811413";"1222";"4/6/19";"671";"80189898";"80189898";"Osmosis";"Season 1";"Soulmate";"25"
"Season 1: ""The Test""";"The Test";"80190331";"DE";"2551";"2642";"1554324879918";"1222";"4/3/19";"672";"80189898";"80189898";"Osmosis";"Season 1";"The Test";"25"
"Season 3: ""Jones Bar-B-Q""";"Jones Bar-B-Q";"80993992";"DE";"513";"2831";"1554210570596";"1434";"4/2/19";"673";"80160037";"80160037";"Queer Eye";"Season 3";"Jones Bar-B-Q";"31"
"Season 3: ""Lost Boy""";"Lost Boy";"80993987";"DE";"2689";"2763";"1553723995797";"1222";"3/27/19";"674";"80160037";"80160037";"Queer Eye";"Season 3";"Lost Boy";"31"
"Part 1: ""Episode 3""";"Episode 3";"80205344";"DE";"1036";"3084";"1553597970163";"1222";"3/26/19";"675";"80192098";"80192098";"Money Heist";"Part 1";"Episode 3";"48"
"Season 3: ""From Hunter to Huntee""";"From Hunter to Huntee";"80993990";"DE";"2858";"2945";"1553466994784";"1222";"3/24/19";"676";"80160037";"80160037";"Queer Eye";"Season 3";"From Hunter to Huntee";"31"
"Volume 1: ""BEYOND THE AQUILA RIFT""";"BEYOND THE AQUILA RIFT";"80223963";"DE";"24";"1008";"1553341144154";"1222";"3/23/19";"677";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"BEYOND THE AQUILA RIFT";"42"
"Volume 1: ""THE SECRET WAR""";"THE SECRET WAR";"80223960";"DE";"887";"996";"1553339544820";"1222";"3/23/19";"678";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"THE SECRET WAR";"42"
"Volume 1: ""ALTERNATE HISTORIES""";"ALTERNATE HISTORIES";"80223958";"DE";"394";"486";"1553339135430";"1222";"3/23/19";"679";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"ALTERNATE HISTORIES";"42"
"Volume 1: ""ICE AGE""";"ICE AGE";"80223953";"DE";"527";"644";"1553279308324";"1222";"3/22/19";"680";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"ICE AGE";"42"
"Volume 1: ""BLINDSPOT""";"BLINDSPOT";"80223961";"DE";"446";"538";"1553278365966";"1222";"3/22/19";"681";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"BLINDSPOT";"42"
"Volume 1: ""ZIMA BLUE""";"ZIMA BLUE";"80223962";"DE";"546";"636";"1553205601550";"1222";"3/21/19";"682";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"ZIMA BLUE";"42"
"Volume 1: ""LUCKY 13""";"LUCKY 13";"80223964";"DE";"798";"902";"1553168641002";"1222";"3/21/19";"683";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"LUCKY 13";"42"
"Volume 1: ""FISH NIGHT""";"FISH NIGHT";"80223957";"DE";"522";"626";"1553120007218";"1222";"3/20/19";"684";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"FISH NIGHT";"42"
"Volume 1: ""HELPING HAND""";"HELPING HAND";"80223955";"DE";"518";"616";"1553117452693";"1222";"3/20/19";"685";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"HELPING HAND";"42"
"Volume 1: ""SHAPE-SHIFTERS""";"SHAPE-SHIFTERS";"80223966";"DE";"875";"984";"1553116597415";"1222";"3/20/19";"686";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"SHAPE-SHIFTERS";"42"
"Volume 1: ""GOOD HUNTING""";"GOOD HUNTING";"80223956";"DE";"954";"1046";"1553115614242";"1222";"3/20/19";"687";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"GOOD HUNTING";"42"
"Amy Schumer Growing";"Amy Schumer Growing";"81037077";"DE";"3550";"3632";"1553110953461";"1222";"3/20/19";"688";"81037077";;;;;"24"
"Volume 1: ""THE DUMP""";"THE DUMP";"80174702";"DE";"561";"646";"1553030277817";"1434";"3/19/19";"689";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"THE DUMP";"42"
"Volume 1: ""SUCKER OF SOULS""";"SUCKER OF SOULS";"80223959";"DE";"700";"794";"1552852758259";"1434";"3/17/19";"690";"80174608";"80174608";"Love, Death & Robots";"Volume 1";"SUCKER OF SOULS";"42"
